safegraph_place_id,latitude,longitude,city,postal_code,community
sg:9cfec84bdc9844a097caf76f7c7efa40,33.964949,-118.28291899999999,Los Angeles,90003,South Los Angeles
sg:9e35336b5df045ef85a6593700aa03f3,34.106798,-117.71771299999999,Claremont,91711,Claremont
sg:9eea82ee47274fb1a926331b12a42708,34.03583,-117.93658700000002,City of Industry,91744,La Puente
sg:a044b5ee4c5d4e379718f7c5a95f7075,33.831763,-118.07287600000001,Hawaiian Gardens,90716,Hawaiian Gardens
sg:a497345293934eada34ef0988080cf0a,34.119054,-117.821669,Glendora,91740,Glendora
sg:a5f3c89ef5fa4688a9db64f99b87fe66,34.144959,-118.700015,Calabasas,91302,Hidden Hills
sg:a975970768a64d95a9bd9f2bf557a9d7,34.195684,-118.48670600000001,Van Nuys,91406,Lake Balboa
sg:aa1a26b1b7ae4bf09758052334cbafea,34.10199,-117.964297,Baldwin Park,91706,Baldwin Park
sg:ab6d83ba332c48eca88e895f2a1243b4,34.249533,-118.405147,Pacoima,91331,Pacoima
sg:abb1c0533f6d4f559d5b8c2c7bde5970,34.186871000000004,-118.429348,Van Nuys,91401,Valley Glen
sg:ae5d1e78e9eb4239819b6b7469171527,33.762684,-118.19397,Long Beach,90802,missing
sg:b02fc87bfe144d2fbb34aca25acf2c89,33.878476,-118.251048,Carson,90746,Carson
sg:b89ce89e4e5e40e1b318ead64ed3a1e1,34.179281,-118.38264,North Hollywood,91606,North Hollywood
sg:b97d09f6ebc842d68113a3f14ae8feef,34.059022,-118.41885900000001,Los Angeles,90067,Century City
sg:ba075bc5e2184218aac07eaa3c56ccb6,34.152635,-118.82676000000001,Westlake Village,91361,Westlake Village
sg:bea827c268914ca5a307387cb7815a0c,34.034323,-118.192576,Los Angeles,90063,Boyle Heights
sg:c094baeb188c48b08de499e8cd6adddf,33.967563,-118.273052,Los Angeles,90003,South Los Angeles
sg:c1e0f868565b49c6b683907722db04bd,34.264094,-118.479766,Granada Hills,91344,Granada Hills
sg:c4ddb918f5a34380ba24148e9d8d366a,34.168921999999995,-118.11409499999999,Pasadena,91104,Pasadena
sg:c58c314be9404969a210c441018fe238,34.061054,-118.38341299999999,Los Angeles,90035,missing
sg:c5a361b8653a4f528b720a9e388b7432,34.017066,-118.08987900000001,Montebello,90640,Montebello
sg:c63142fc956a44a1b407e8410c88b38d,34.019959,-118.404183,Culver City,90232,Culver City
sg:cb1783468ef746be97ef9d76a674817a,33.717882,-118.28658700000001,San Pedro,90731,San Pedro
sg:cb7b982777b84e51becc5153b3d0b10d,34.000183,-118.08450500000001,Pico Rivera,90660,Pico Rivera
sg:cd8d062aa1ef4ccfaa99877c0a7c71d5,34.105916,-117.80590500000001,San Dimas,91773,San Dimas
sg:d0378b95a24d437e88be9c54b639b4d9,34.379057,-118.560575,Newhall,91321,Santa Clarita
sg:d1cd01ad0b4f4837bb3097235e0cb349,33.98407,-118.317939,Los Angeles,90047,missing
sg:d7b5632ffcd2450a95c93b4e63617417,34.018701,-118.110941,Montebello,90640,Montebello
sg:d98148b4263e43b3bcb312ce1c565f2f,33.936948,-118.121835,Downey,90241,Downey
sg:dc54ab3128844a859d61f6e446fa7946,34.101285,-118.189025,Los Angeles,90042,Highland Park
sg:dc6772d9d0bf41aead264bbef2dd489e,33.808937,-118.218245,Long Beach,90810,Carson
sg:dd8061c37633413f94da5420dbf990a9,33.996990000000004,-117.96808,Hacienda Heights,91745,Hacienda Heights
sg:dd9c3adf485f4fdda9ac5ab03dca5c42,34.249657,-118.597871,Chatsworth,91311,Chatsworth
sg:e0d7fef5b627458b971502a63626a0c6,34.259945,-118.31719,Sunland,91040,Shadow Hills
sg:e0e67a2fc97e42a7ad8b141cb5be60c7,34.137303,-118.363701,Studio City,91604,Studio City
sg:e43cf3c1462b4e4c8e2ffcc81954ea6f,34.172391999999995,-118.376977,North Hollywood,91601,Toluca Terrace
sg:e46cb67602c348ffb2517de851a548c7,33.988285,-118.39511,Culver City,90230,Culver City
sg:e53164cd31a44e95ba05a5b1053160f1,33.952332,-118.181256,South Gate,90280,South Gate
sg:e69ac671672f498f8aba4c3568f6319e,33.917144,-118.139347,Downey,90242,Downey
sg:e6bfc31c81034b33b279901260ef76c4,33.867248,-118.315044,Torrance,90504,Torrance
sg:eb16439af7ca44daa719e2e259433758,34.235014,-118.442908,Panorama City,91402,Panorama City
sg:ebe6e3b7254c46329dc13862d31f69ef,34.055453,-118.135673,Monterey Park,91754,Monterey Park
sg:ecab1b77d3774c39aba3cd8fb83a5651,34.220646,-118.43331,Panorama City,91402,Panorama City
sg:ed8f945004f743aba1eb9e32ea8769ca,34.083752000000004,-118.33894,Los Angeles,90038,Hollywood
sg:ef80e4be2925419298228117eda5427b,33.923291,-117.975085,La Habra,90631,La Habra Heights
sg:f041312663214aa29a6ebd947a0affcc,34.14188,-118.13351399999999,Pasadena,91101,Pasadena
sg:f1ba928d71654a1fa1596edae9a47fb9,34.056495,-118.282625,Los Angeles,90057,Westlake
sg:f2d778e012c84ea0b0d727fc56b01627,34.182444,-118.143386,Altadena,91001,Altadena
sg:f432d759edf4403db0b8a8e9ccea3c6b,34.660668,-118.181324,Lancaster,93536,Del Sur
sg:f67f66400d124271a04e7b50e85a9559,33.928706,-118.39833999999999,El Segundo,90245,El Segundo
sg:f87ec50dd32540b194d9c4c19c5fa559,34.09855,-118.098818,San Gabriel,91776,San Gabriel
sg:fa67adf4d491499f8f62434f7c5482a4,34.047228000000004,-118.526058,Pacific Palisades,90272,Pacific Palisades
sg:fc55298436d84ee79237220ea4d287f0,34.023518,-118.21968500000001,Los Angeles,90023,Commerce
sg:feb3b0f31ad1411eb58cd78d3c430861,34.106771,-117.71731499999999,Claremont,91711,Claremont
sg:02e64975a1db47b8bce9e8a7afcfc52f,34.07614,-118.099306,San Gabriel,91776,San Gabriel
sg:040f9da9872a47d7b442d5bade225769,34.14835,-117.99813700000001,Monrovia,91016,Monrovia
sg:04a82c7e2d7f494b9c96e8f964df4fcf,33.862069,-118.353171,Torrance,90504,Torrance
sg:05616beb293a4651919226ca5f10d3ea,34.007888,-118.33533,Los Angeles,90008,Baldwin Hills
sg:0589bad624bc4643b53774df873949f9,34.087162,-118.376713,West Hollywood,90069,West Hollywood
sg:0760486cc6ee4bd2afdb2ab10cfbda58,34.207584999999995,-118.39068,North Hollywood,91605,Hollywood
sg:0a7eebca00ca4d5c94ef91eaaa94b7b3,34.249134000000005,-118.589023,Chatsworth,91311,Chatsworth
sg:0b1112c32d3d4e68b77cc07ff18d0ef1,34.169729,-118.048686,Sierra Madre,91024,Sierra Madre
sg:0b187b36c1a844f5afed9792c0b8fa58,34.057297999999996,-118.14488200000001,Monterey Park,91754,Monterey Park
sg:0ca69fa0d83d4b1b9c1e843b3698d2f9,34.186496999999996,-118.43324399999999,Van Nuys,91401,Valley Glen
sg:1075bafac9984bb28e4da111c241ee8d,33.882688,-118.276454,Gardena,90248,Gardena
sg:11f6f9adcc234af8a2241c33ff1886f8,33.739059999999995,-118.305415,San Pedro,90731,San Pedro
sg:15a74621c7ba40d7a0c3265ae7ebc8e4,34.083875,-118.350375,Los Angeles,90046,West Hollywood
sg:1896aae484fb499f98aba7b46493d191,33.881152,-118.352999,Lawndale,90260,Lawndale
sg:1ae543d946c341beac816e19b724bbda,34.044532000000004,-118.356958,Los Angeles,90019,Mid-City
sg:1c50d8245b0b4c84b37ee5760fd97ed8,34.170014,-118.397003,Valley Village,91607,Valley Village
sg:1ccba3e558104aa3a5eb28dc523b186e,34.009384000000004,-117.901301,La Puente,91744,La Puente
sg:1d3dd18db31d4c5c894e79af051a807c,34.008748,-118.491059,Santa Monica,90401,Santa Monica
sg:1da3b214feaa4b92b4ddea0fa1854cf9,34.027544,-117.83648899999999,Walnut,91789,Walnut
sg:1f28a56ec7f5467ba0759f5351972fcc,34.444379,-118.574069,Santa Clarita,91355,Valencia
sg:2078afcd6e54443e85717722bfcb900d,33.831684,-118.307906,Torrance,90501,Torrance
sg:229a3caf5c41471aa63a82ef913b3be3,34.1702,-118.83831599999999,Thousand Oaks,91362,Westlake Village
sg:23a23fe7acf94853aad1ed205067a47e,33.886037,-118.40637,Manhattan Beach,90266,Manhattan Beach
sg:24305590756a4201ad8b3eeff622a880,33.972898,-118.20975700000001,Huntington Park,90255,Huntington Park
sg:26cdc37823fe4282a3d78f2a781ff7da,34.420814,-118.489911,Santa Clarita,91351,Santa Clarita
sg:270bf397af6e456e880eee201b5b2d23,33.792398999999996,-118.14193600000002,Long Beach,90815,missing
sg:291fa8bbff584f6589285232c40cbe14,34.231654,-118.56183999999999,Northridge,91324,Northridge
sg:29221d8e94934c3fbbbdc01cbc0758ca,33.948652,-118.118853,Downey,90240,Downey
sg:295403b338454785b9dbe5e23d3c18d7,34.132445000000004,-118.00896499999999,Monrovia,91016,Monrovia
sg:2a29add725eb4b41975db9e72658f668,33.977135,-118.308497,Los Angeles,90047,missing
sg:2ad8722f05fc4df1a6c77cf06271aa68,33.986508,-118.17606299999998,Maywood,90270,Maywood
sg:2b0969e709f74fd7a33ce248481773e4,33.994938,-117.930821,City of Industry,91748,Rowland Heights
sg:2d5e541dba314f4cb85b3fc01f7b1a11,34.066688,-118.390229,Beverly Hills,90212,Beverly Hills
sg:2de7d870efd54ece82ea50153c5c5ffd,33.786488,-118.14316000000001,Long Beach,90804,missing
sg:32ed9c351ef043e2992617d708938313,34.05955,-118.23761999999999,Los Angeles,90012,Chinatown
sg:339beee3387f45f6abad10663b747030,34.160684,-118.131941,Pasadena,91104,Pasadena
sg:342f74ba9d6b45debf15980f84e0e415,34.089298,-118.330048,Los Angeles,90038,Hollywood
sg:354efb76a1a14a92b5a0dd3a0b65ce6e,34.068749,-118.309526,Los Angeles,90020,Hancock Park
sg:3c1f55f099a14f1e8a7217ebcb546acb,33.863387,-118.09543500000001,Cerritos,90703,Cerritos
sg:3d7206f4d2734976890030f5fbcb3163,34.063905,-118.29579199999999,Los Angeles,90020,Hancock Park
sg:3ddbbe589f4b447ca39139df4f259324,34.589075,-117.896075,Palmdale,93591,Lake Los Angeles
sg:3e3b0a5e8cce4bd6af482d584c198dbd,33.965303999999996,-118.384864,Los Angeles,90045,Westchester
sg:3f7d22239308423eba497f7fcd30d220,34.324421,-118.46003799999998,Sylmar,91342,Sylmar
sg:41b75a74a1e8496dae2aaebd5abad136,34.145905,-118.09716399999999,Pasadena,91107,Pasadena
sg:429f745df50a404f9d01d0287ac49394,34.053020000000004,-118.28073899999998,Los Angeles,90006,Koreatown
sg:433bb27a43654400a29a6ac40174345b,34.145525,-118.137092,Pasadena,91101,Pasadena
sg:46baf57c6f2f4cad8c07cfca58b23bbb,34.145486,-118.15027099999999,Pasadena,91105,Pasadena
sg:47f5064585b84b7fa32787b1c4a2906c,34.040766,-118.182602,Los Angeles,90063,Boyle Heights
sg:4b4a05bb2308413ba719c0ba97ea0b5c,33.905097,-118.38793899999999,El Segundo,90245,El Segundo
sg:4bc797bcbfe242b6b671c1b3ff485ace,34.149440000000006,-118.129878,Pasadena,91106,Pasadena
sg:4ed5f7c505b144418a9874c146de7f65,33.939314,-118.344168,Inglewood,90303,Inglewood
sg:4f9784d0628344fe8f72b2520be3be40,33.990344,-118.23134499999999,Vernon,90058,Vernon
sg:4fddcbb49e704951a1ac4a0c56054012,34.165521999999996,-118.537067,Tarzana,91356,Tarzana
sg:50b63d2f70d24c2481efae44fdf35273,34.146315,-117.908422,Azusa,91702,Azusa
sg:538b054e551243ec940b5da8c85dc59b,34.019847999999996,-117.814044,Diamond Bar,91765,Diamond Bar
sg:5e63aaf186d34e0d9883070adfdecf3b,34.271117,-118.50266699999999,Granada Hills,91344,Granada Hills
sg:63e88e0cc6fc4668a20aa421844f8944,34.076306,-118.368642,Los Angeles,90048,West Hollywood
sg:64a9c758ae134b339e3c1592d043b087,33.838072,-118.37855800000001,Redondo Beach,90277,Redondo Beach
sg:67a151830ab243afbda63294872cb4d7,34.060913,-118.41474699999999,Los Angeles,90067,Century City
sg:6b50f9f924b34f55bd15334631636b3b,34.194204,-118.535505,Reseda,91335,Reseda
sg:7193c64b98164d99a1386f7bef5cb87a,34.038748999999996,-118.361547,Los Angeles,90016,West Adams
sg:727d90f53ac34ba8a94e9a59326fdec8,34.036162,-118.257733,Los Angeles,90015,South Park
sg:7596f3d2b7f043b8a420238515966a32,34.098316,-117.83005,San Dimas,91773,San Dimas
sg:7623d6c5d39c4097b0e636e1a89c0ca2,34.070343,-117.930122,West Covina,91790,Covina
sg:7702edacbbfa44fcbee61b0cffb926c5,34.168781,-118.501847,Encino,91316,Encino
sg:78fb2e6ca6a8416a9ec6ea420ef3d361,33.913461,-118.352975,Hawthorne,90250,Hawthorne
sg:7a2e74be66c1461eb6d5b5b8dcab4180,34.14676,-118.132834,Pasadena,91101,Pasadena
sg:7b892bf9df394f589659475600dd6a6b,34.152916,-118.26523,Glendale,91203,Glendale
sg:7bb429ae73e74ef38a91734677114e6e,34.145672,-118.13606599999999,Pasadena,91101,Pasadena
sg:7cf3449e65d84f41b37b343548cd50fe,34.138983,-118.201278,Eagle Rock,90041,Eagle Rock
sg:80241d071ec44188a7bdc6233cfb6604,34.161575,-118.51324299999999,Encino,91316,Encino
sg:81e3801cd81641e5ad359f2b2b100a68,34.391766,-118.572623,Stevenson Ranch,91381,Stevenson Ranch
sg:8545d4ced5ac4f4db84ddb87d8d03fed,33.862809999999996,-118.09326000000001,Cerritos,90703,Cerritos
sg:85b9c89474404e838be68dab3f06f714,34.159676,-118.26185900000002,Glendale,91202,Glendale
sg:8610760794b1455f8ff0ee94cac83c18,33.936399,-118.097747,Downey,90241,Downey
sg:89a04895a0a3480ea1ce0fa873adb64c,34.156933,-118.258385,Glendale,91203,Glendale
sg:8c35563bead84d5a982b906ee866929b,33.784091,-118.133668,Long Beach,90804,missing
sg:8dc18c5151674c4989c8406893dbdacc,34.028942,-118.44275800000001,Los Angeles,90064,Rancho Park
sg:93e6e7ab87314f51930d0319b808d839,34.051953000000005,-118.47211000000001,Los Angeles,90049,Brentwood
sg:95d2282ca213486ab7e16df64d6efebb,33.978761999999996,-118.041799,Whittier,90601,Whittier
sg:96d8f3bebc6c44018ebfb80ee31fbbda,34.016359,-118.135203,Los Angeles,90022,East Los Angeles
sg:98c606b29e674964903306fe7561923b,34.013765,-118.349071,Los Angeles,90008,Baldwin Hills
sg:9907cfd91ae543aa8eaff2e7a8ec9648,33.971126,-118.187623,Bell,90201,Cudahy
sg:99470e457feb4e74824e23e19e4e21fa,34.202791999999995,-118.388077,North Hollywood,91605,Hollywood
sg:994ba361552b427b823236ddf4df655d,33.889008000000004,-118.202743,Compton,90221,Compton
sg:9a13918b37c04c1ba2493b0f3281ec38,34.067358,-118.37661399999999,Beverly Hills,90211,Beverly Hills
sg:9d7e34c79a4f42269bf37511c27c29e8,33.906025,-118.327358,Hawthorne,90250,Hawthorne
sg:9dea8605b4ce449a9a0bf627a51f587d,33.897890000000004,-118.165502,Paramount,90723,Paramount
sg:9f5f3d7dd7ab4383a20162cab92ad5a4,34.441282,-118.59901200000002,Santa Clarita,91355,Valencia
sg:a11efaff96be4aec833f47d4cec3f93e,34.193625,-118.134429,Altadena,91001,Altadena
sg:a2c744a22cda4cbc9130784e6344d672,34.047926000000004,-118.21989099999999,Los Angeles,90033,Boyle Heights
sg:a3a0918e82d2424883bccca1f9fb4c74,34.686432,-118.07928100000001,Lancaster,93535,Hi Vista
sg:a3c82d5a49d344e1a9e1bb1699f5506b,34.043707,-118.30403100000001,Los Angeles,90006,Koreatown
sg:a4ead9aa115143a59c221763d09df12b,34.155696999999996,-118.804492,Westlake Village,91362,Westlake Village
sg:a58ee8f2b60f495384b51b8dcb2c7371,34.015245,-118.494098,Santa Monica,90401,Santa Monica
sg:a69b80f750ce492080ad94364b20adfe,33.888935,-118.17142199999999,Paramount,90723,Paramount
sg:a98e3aeb8e8140a7bd12a8f380aed9a1,33.737722,-118.284443,San Pedro,90731,San Pedro
sg:aa7d7aa8a7d34fb88aa4957594a291ab,33.888713,-118.15301399999998,Paramount,90723,Paramount
sg:aae0ca3ac47b445eb6196f9da07e730f,34.090444,-118.339028,Los Angeles,90038,Hollywood
sg:ae6b0343b24d48c0a3c7f3bd8754122e,34.1477,-118.79353400000001,Westlake Village,91362,Westlake Village
sg:af2501749fe84a9eb961e36d65f2f308,34.146285999999996,-118.09681599999999,Pasadena,91107,Pasadena
sg:afc9b1af7f2b4f1ab151abe5143d7bbf,34.143528,-118.399051,Studio City,91604,Studio City
sg:b024fe2ca0a64690b23342021efae1ac,34.123048,-118.25475300000001,Glendale,91204,Glendale
sg:b0a6e0f64b0c4fa1a6b15ccf31d1987a,34.141008,-118.15080900000001,Pasadena,91105,Pasadena
sg:b0f3715cc4de4cf29a5b2dd534fd5cba,34.053676,-118.46741899999999,Los Angeles,90049,Brentwood
sg:b38edce42b4b453594eda88b40146682,34.008459,-118.099496,Montebello,90640,Montebello
sg:b93259aa49ea4ddebb4af7bc996e37e3,34.107122,-117.85168700000001,Glendora,91740,Glendora
sg:bb94b97a83d3451ba2d9ff0b1718f228,34.049902,-118.05108700000001,South El Monte,91733,El Monte
sg:bc74a9fd30174a779ecec2c1dce09c39,33.832712,-118.350248,Torrance,90503,Torrance
sg:bdb112ba63c844d8b5f899b7ee7b007e,34.093903000000005,-118.377773,Los Angeles,90069,West Hollywood
sg:c06656052d9044d2ba3b0eb4d52c6750,34.169789,-118.299035,Burbank,91502,Burbank
sg:c48a38ac3be941d391f5c092a7213db3,33.975612,-118.22915400000001,Huntington Park,90255,Huntington Park
sg:c7895f8b55ef4fca805249bd180a9eff,34.149275,-118.83769199999999,Westlake Village,91361,Westlake Village
sg:c8fbaa84c44649a18d4aed4498ed21e8,34.164442,-118.36777,North Hollywood,91601,Toluca Terrace
sg:c947ec4ba7064535810e87e240915676,34.186935,-118.37919099999999,North Hollywood,91606,North Hollywood
sg:cae7137d9d9142cdb31a8896d5e74c3f,34.158713,-118.332493,Burbank,91505,Burbank
sg:cb7dcf8120d3477eb29409bddaa8c2c1,34.182685,-118.38399799999999,North Hollywood,91606,North Hollywood
sg:cff3142a76ee4c59a45adec8085cedd7,34.053897,-118.05749399999999,South El Monte,91733,El Monte
sg:d057e0b0778d40e9a499e34a26ceef6a,34.105175,-117.784833,La Verne,91750,La Verne
sg:d08d7645fe0b490a99afc3162998edbf,34.186865000000004,-118.429723,Van Nuys,91401,Valley Glen
sg:d270d68ecb2141fbb291b6ba4923ed26,34.140627,-117.978376,Duarte,91010,Duarte
sg:d93b8d36771042a7ac42544e83c3dcfe,33.728072,-118.28758700000002,San Pedro,90731,San Pedro
sg:db2ecced28384bbbb138512d20f247da,34.14363,-118.397424,Studio City,91604,Studio City
sg:db32aa950fd4411ebfee4f4139499b73,34.1446,-118.25296200000001,Glendale,91205,Glendale
sg:dc04555306ab4a1bb12f79712fd0d819,34.0417,-118.46980400000001,Los Angeles,90025,San Pedro
sg:dcb42085a92e4cb68412168257057705,33.770165999999996,-118.19283899999999,Long Beach,90802,missing
sg:dd789b09eaa64d1e83c706b36d472f41,34.048856,-118.27298700000001,Los Angeles,90015,South Park
sg:e0075bed9d134932a6cb1845f0e8b2f4,33.885611,-118.158978,Paramount,90723,Paramount
sg:e037a65fcb7e48169dc2ebb3e51ad7af,34.296526,-118.413528,Sylmar,91342,Sylmar
sg:e0a2ebf0b2dc458bbce70f64ad83a1e4,34.053866,-118.40328899999999,Los Angeles,90035,missing
sg:e0cd1838101240659e058c3938b03de1,34.13974,-118.030716,Arcadia,91006,Arcadia
sg:e1f019aa72d44f8bb3f57bc0889b0fa0,34.257146,-118.504108,Northridge,91325,Northridge
sg:e20cf524d9934382bab1b9848df83180,34.062318,-118.27357099999999,Los Angeles,90057,Westlake
sg:e3bb57e8437a4f13a8b7e0da676b33f4,34.258947,-118.434532,Pacoima,91331,Pacoima
sg:e43ae9581a714a8ca91f84024945dc78,33.997289,-118.075877,Pico Rivera,90660,Pico Rivera
sg:e49e525e8f334e299dbaa8e6674ba5f4,34.077538,-118.38356200000001,West Hollywood,90048,West Hollywood
sg:e551ae4878f244d79b6dac9aab850c69,34.126106,-117.907349,Azusa,91702,Azusa
sg:e59bd1a6fbfd4057b285a2d4ba4d9823,33.846049,-118.311072,Torrance,90501,Torrance
sg:e6bd2188fb4b458599917c4702e8f3fa,34.413559,-118.56053100000001,Valencia,91355,Valencia
sg:e6c929c34797413f99cc604067c502d8,34.214826,-118.38260700000001,North Hollywood,91605,Hollywood
sg:e9295aae473340cfb9f2dfd35da51ab6,33.996324,-118.435589,Los Angeles,90066,Mar Vista
sg:e97a441568dc49a2a9ff800e542c54bd,34.212509999999995,-118.46681299999999,Van Nuys,91405,Van Nuys
sg:eb43d7867b954072a5a16d99a9857cc2,34.0377,-118.23123500000001,Los Angeles,90021,Downtown
sg:ee34db39127f4dcd9a71531304d9bf46,33.874798999999996,-118.186604,Long Beach,90805,missing
sg:eee705be354f4dd5ad3709676e232494,34.234325,-118.535145,Northridge,91324,Northridge
sg:efb36bae4063410fbcede697c018d6b4,34.199089,-118.326844,Burbank,91504,Burbank
sg:f045a06ffb5d4efb8ce22a1bf5b2448f,33.952489,-118.115183,Downey,90240,Downey
sg:f074b63620344989b85ece08a9f38836,34.697869,-118.139141,Lancaster,93534,Lancaster
sg:f33a0b264d2f4655ba3d91f05d852145,33.97824,-118.037725,Whittier,90602,Whittier
sg:f4dde033471047ed8e7109364d7b5ae4,34.098271999999994,-117.87422,Covina,91724,Covina
sg:f7156e2eaad440a8847cdb762ab47bb3,34.026364,-118.48901799999999,Santa Monica,90403,Santa Monica
sg:fe68a63a55064ed991ec24e44e52ad43,33.775552000000005,-118.15300800000001,Long Beach,90804,missing
sg:00bf8b1c81634d0699512afbc90142a4,33.901852000000005,-118.058378,Norwalk,90650,Norwalk
sg:054055594af347e78042f1689fa71625,34.0796,-118.09873,San Gabriel,91776,San Gabriel
sg:0600e735c04d4b4ebc9b322dcca7aca0,34.019092,-118.385609,Culver City,90232,Culver City
sg:0a8d84e550514fa3945154c9521213ed,34.079358,-118.269279,Los Angeles,90026,Echo Park
sg:0ab911d468454d7d924d503b79d26366,33.958391,-118.39409099999999,Los Angeles,90045,Westchester
sg:0c48b49fd84d4528beb65b622df0eddc,34.032346000000004,-118.36036899999999,Los Angeles,90016,West Adams
sg:0eeb5c95df224f1b87f88b7617ef9821,34.083168,-118.29211699999999,Los Angeles,90004,Hancock Park
sg:14f418a312e34147ab4b41cf1cc287d4,33.931815,-118.182724,Lynwood,90262,Lynwood
sg:1c991446ad7e4ed3b98a3e5a95bb2757,34.028673,-117.93746000000002,City of Industry,91744,La Puente
sg:22166488b48b4f22b4ed4c2ed0ff2328,34.167671999999996,-118.13323899999999,Pasadena,91104,Pasadena
sg:2642d6b5cfca43f782ac9d49f46fa64b,33.799907,-118.320328,Lomita,90717,Lomita
sg:283038e02aac4c22aa1441f0866f6c8d,34.017068,-118.229257,Los Angeles,90001,Florence-Firestone
sg:28a2e2855d7f4f2fa74b0642a1d4a29a,34.139441,-118.005703,Monrovia,91016,Monrovia
sg:2a412dcd03004c2e88a86f6e49872b50,34.167187,-118.834515,Thousand Oaks,91362,Westlake Village
sg:2a9dfcf08b034975bd651847b7f3132d,33.853128000000005,-118.34961899999999,Torrance,90503,Torrance
sg:2acf6cbc1f5149519874db4abc2a8d96,34.036714,-118.2566,Los Angeles,90015,South Park
sg:2c0071cb339d489ca85a6f4059324e15,34.152184000000005,-118.34318700000001,Burbank,91505,Burbank
sg:2f6a35f6a0564c9ea28da8a24ac120ed,34.164926,-118.526275,Encino,91316,Encino
sg:31025427ac0749ab977a6ec2f7cec9cd,34.05874,-117.935768,West Covina,91790,Covina
sg:329d194cf85b4dc5a6d5ca9d9bec2bf3,33.967232,-118.369003,Inglewood,90302,Inglewood
sg:36afc19fabb6419aa4fe8ebadbdd1159,34.59191,-118.14605300000001,Palmdale,93551,Leona Valley
sg:374f59ef83db4db8849cdb7aeeb31204,33.798704,-118.350169,Torrance,90505,Torrance
sg:3acefdf9b9744c308d718cbbfd243962,33.831699,-118.072852,Hawaiian Gardens,90716,Hawaiian Gardens
sg:3ad1d71cef38434fbe91a2cc0f465ac7,34.098551,-118.30396599999999,Los Angeles,90027,Los Feliz
sg:3c26519de0034072a4a84ecc2f5d9652,34.55988,-118.044904,Palmdale,93552,Palmdale
sg:3d3b329efd4f4da9958c0da8ee71dda7,33.875405,-118.116929,Bellflower,90706,Bell
sg:4619d910590c4715b5111a9b2708589c,33.760517,-118.331296,Rch Palos Vrd,90275,Rancho Palos Verdes
sg:46a853e7542e499794ad8f9a0607e10f,34.019503,-118.15782800000001,Los Angeles,90022,East Los Angeles
sg:4a28e4427dee496fa29b72b380a84d54,33.988485,-118.46365800000001,Los Angeles,90015,South Park
sg:4a5f2002caf14f538fecc76ea994e9a0,34.106204,-118.272176,Los Angeles,90027,Los Feliz
sg:4eb8894c856e4522b623a05989414965,34.006257,-117.905735,La Puente,91744,La Puente
sg:4f3075e1a5ea48348b40b259cc76ea07,33.945029999999996,-118.37296200000002,Los Angeles,90045,Westchester
sg:4f651d244ef448c7b7d491603929b183,34.238424,-118.556069,Northridge,91324,Northridge
sg:51534908118040b0a7881c98d58589bc,34.104983000000004,-118.23091200000002,Los Angeles,90065,Glassell Park
sg:516db748dfaa433d8a270ab611cb3565,33.824926,-118.353353,Torrance,90505,Torrance
sg:5456ac677a3a45c3850075a2f764dd62,34.155421000000004,-118.369133,Toluca Lake,91602,Toluca Lake
sg:54654b6674164c8a883e9aece14156c2,33.945153999999995,-118.254473,Los Angeles,90002,Watts
sg:547b40b86cdc49b496fd7fba00c134e4,33.870487,-118.082944,Artesia,90701,Artesia
sg:55070484926d4ceab67e6643d9ace9fc,34.088297,-118.34572800000001,Los Angeles,90046,West Hollywood
sg:64735b95b8ae4ea3a107aedcf88dcdd0,34.042532,-118.205491,Los Angeles,90033,Boyle Heights
sg:65cdf476d41b4c8eab6992b58d35963e,34.101898999999996,-118.32906499999999,Los Angeles,90028,Hollywood
sg:6710fcf5f533455f8a6ac43db3074bac,34.101234000000005,-118.338949,Los Angeles,90028,Hollywood
sg:67e5f54d741a430fbbfe2604f5fd67eb,33.746309000000004,-118.105503,Seal Beach,90740,missing
sg:6a100cf0c7934a41a9e7aaece61edba4,34.111002,-117.698857,Claremont,91711,Claremont
sg:6a8bca4d8c32490d9db309677116faba,34.200953999999996,-118.40844799999999,North Hollywood,91605,Hollywood
sg:6b114d1730d6421ab551e13598f9205f,33.965963,-118.35151200000001,Inglewood,90301,Inglewood
sg:6e5a5e27f4e54f8998a14a0cdf3a5e11,34.200044,-118.492102,Van Nuys,91406,Lake Balboa
sg:6e5c8e1ffa74462a97387b4744aab99e,33.955551,-118.388979,Los Angeles,90045,Westchester
sg:6fd1a602614d48ef9bf8c7eada53cffd,34.494946,-118.62160300000001,Castaic,91384,Castaic
sg:70b6b88a512a47d0b60e72de25720fa6,34.063037,-118.033654,El Monte,91733,El Monte
sg:76c37af9bd904bd487cb7d1ec0b04afd,34.416407,-118.47503700000001,Santa Clarita,91351,Santa Clarita
sg:79be4f85e1f341ff913d7bdb0f482136,33.915582,-118.042033,Santa Fe Springs,90670,Santa Fe Springs
sg:7c389cb30e1b415f87f8b1d25e3d7464,34.236228000000004,-118.535102,Los Angeles,91324,Northridge
sg:7e7208043f364ac68d7db1b3d59e51d1,33.846633000000004,-118.35505500000001,Torrance,90503,Torrance
sg:7f32c96aaf634e8980168cb0a672784c,34.086244,-118.34593400000001,Los Angeles,90046,West Hollywood
sg:7fcab15f32074626b0e17465622ebf0e,34.205942,-118.215478,Glendale,91208,Glendale
