community,risk_score,risk_level
Inglewood,0.6509342446015486,3
Jefferson Park,0.7266382669883766,4
Koreatown,0.619899150874333,3
La Habra Heights,0.4869395080848926,2
La Mirada,0.5490750441823643,3
La Puente,0.7548169899142687,4
La Verne,0.4759680805326208,2
Ladera Heights,0,0
Lake Balboa,0.6009095332732766,3
Lake Hughes,0,0
Lake Los Angeles,0.6233598631548493,3
Lakewood,0.40205813215317543,2
Lancaster,0.6133140433782885,3
Lawndale,0.5486207762571439,3
Lennox,0,0
Leona Valley,0,0
Lincoln Heights,0.6943886078942331,4
Llano,0,0
Lomita,0.3344941139650255,1
Los Feliz,0.28301926773237984,1
Lynwood,0.807902415553942,4
Malibu,0.28242619701437993,1
Manhattan Beach,0.29212584284521553,1
Mar Vista,0.25704443691105416,1
Marina del Rey,0,0
Marina Peninsula,0.2353580910057452,1
Maywood,0.7249832822326124,4
Melrose,0.5188117132771493,2
Mid-City,0,0
missing,0,0
Mission Hills,0.6863911372858678,3
Monrovia,0.5912331862944721,3
Montebello,0.702985054945124,4
Monterey Park,0.4373750443581746,2
North Hills,0.7349209089071848,4
North Hollywood,0.5955173924882076,3
Northridge,0.5242005692601706,3
Norwalk,0.7246337448845511,4
Pacific Palisades,0.21755896912920647,1
Pacoima,0.765913503231724,4
Palmdale,0.6647686916618409,3
Palms,0.3693629374332736,2
Panorama City,0.7613060522847286,4
Paramount,0.7475739650328515,4
Pasadena,0.5286669809112898,3
Pico Rivera,0.7403081673053449,4
Playa Vista,0.36260913923808713,2
Pomona,0.734803488338416,4
Porter Ranch,0.3187996510016104,1
Rancho Palos Verdes,0.2865072342796761,1
Rancho Park,0.3170887396996599,1
Redondo Beach,0.30506905705772774,1
Reseda,0.5984359480786816,3
Rosemead,0.4853602998714523,2
Rosewood,0,0
Rowland Heights,0.41942751289949476,2
San Dimas,0.4517609281828031,2
San Fernando,0.5768067752147684,3
San Gabriel,0.421768241737348,2
San Marino,0.24159688161190615,1
San Pedro,0.635524366671292,3
Santa Catalina Island,0,0
Santa Clarita,0.4613424702029529,2
Santa Fe Springs,0.6982624086442285,4
Santa Monica,0.24334914797510343,1
Shadow Hills,0.466322297852517,2
Sherman Oaks,0.2983754350342936,1
Sierra Madre,0.2698835465900903,1
Signal Hill,0.6014065819736569,3
South Gate,0.8080836040164817,4
South Los Angeles,0,0
South Park,0.7118388667751979,4
South Pasadena,0.24745979435864876,1
Stevenson Ranch,0.38716494635707266,2
Studio City,0.2960121756219592,1
Sun Valley,0.7189464264958797,4
Sun Village,0,0
Sylmar,0.7454898514693066,4
Tarzana,0.457344206845728,2
Temple City,0.43430751328606015,2
Toluca Lake,0.2702382869561352,1
Toluca Terrace,0.39420315380484633,2
Torrance,0.3240036257959115,1
Tujunga,0.5499099669561598,3
University Park,0.7897980750329234,4
Valencia,0,0
Valley Glen,0.5788720629812548,3
Valley Village,0.5095326127469658,2
Van Nuys,0.7078584475727452,4
Venice,0.27330396243192084,1
Vernon,0.6220776649889745,3
Walnut,0.30497311785920034,1
Watts,0.8593778201264408,4
West Adams,0.6918993473845938,4
West Hills,0.3985480211390966,2
West Hollywood,0.3423915260590458,1
Westchester,0.24343705219395506,1
Westlake,0.7312958528850028,4
Westlake Village,0.2848494475666999,1
Westwood,0.2105694968446287,1
Whittier,0.6480226249592848,3
Willowbrook,0.7755804436700428,4
Wilmington,0.7750747133098731,4
Wilshire Center,0.4950978594608621,2
Winnetka,0.6232475203992636,3
Woodland Hills,0.32266409059899587,1
