day,community,risk_score,risk_level
2020-08-08,Acton,0.46181418120381795,2
2020-08-04,Acton,0.4179192183986578,1
2020-08-09,Acton,0.4199250190629501,2
2020-08-10,Acton,0.39488493363193716,1
2020-08-07,Acton,0.44869251722008496,2
2020-08-05,Acton,0.44832258498587096,2
2020-08-06,Acton,0.4439416177614592,2
2020-08-08,Agoura Hills,0.3671453200576209,1
2020-08-04,Agoura Hills,0.34968233234259594,1
2020-08-09,Agoura Hills,0.3249060950441928,1
2020-08-10,Agoura Hills,0.31258073948904036,1
2020-08-07,Agoura Hills,0.3691336098105275,1
2020-08-05,Agoura Hills,0.3627873324011538,1
2020-08-06,Agoura Hills,0.3449189105991753,1
2020-08-08,Agua Dulce,0.367011492103692,1
2020-08-04,Agua Dulce,0.3427772132594187,1
2020-08-09,Agua Dulce,0.41327171199935353,1
2020-08-10,Agua Dulce,0.4399437537691272,2
2020-08-07,Agua Dulce,0.3308781620371146,1
2020-08-05,Agua Dulce,0.31588858771691153,1
2020-08-06,Agua Dulce,0.43214668422118174,2
2020-08-08,Alhambra,0.4877622666131188,2
2020-08-04,Alhambra,0.4789672712244178,2
2020-08-09,Alhambra,0.46089414422097813,2
2020-08-10,Alhambra,0.43453083008405097,2
2020-08-07,Alhambra,0.46937914724201657,2
2020-08-05,Alhambra,0.4817233776977763,2
2020-08-06,Alhambra,0.4820100306434991,2
2020-08-08,Altadena,0.5254093068129071,3
2020-08-04,Altadena,0.5007550311080693,3
2020-08-09,Altadena,0.4945520234262866,2
2020-08-10,Altadena,0.45616426349630074,2
2020-08-07,Altadena,0.5144918030251969,3
2020-08-05,Altadena,0.5289321048974616,3
2020-08-06,Altadena,0.48792156159443956,2
2020-08-08,Arcadia,0.4180380590180001,1
2020-08-04,Arcadia,0.41419649389922286,1
2020-08-09,Arcadia,0.37680822770396016,1
2020-08-10,Arcadia,0.35633255403764447,1
2020-08-07,Arcadia,0.4117068578615528,1
2020-08-05,Arcadia,0.41467158386661923,1
2020-08-06,Arcadia,0.41391953170997364,1
2020-08-08,Artesia,0.4785770447691299,2
2020-08-04,Artesia,0.4401049993352492,2
2020-08-09,Artesia,0.46670386592938684,2
2020-08-10,Artesia,0.4515500300084181,2
2020-08-07,Artesia,0.449138966207099,2
2020-08-05,Artesia,0.4468009245636496,2
2020-08-06,Artesia,0.46739816547326973,2
2020-08-08,Atwater Village,0.45859027442871053,2
2020-08-04,Atwater Village,0.4246306168331922,2
2020-08-09,Atwater Village,0.4152377963990921,1
2020-08-10,Atwater Village,0.399599940108171,1
2020-08-07,Atwater Village,0.4397340722439818,2
2020-08-05,Atwater Village,0.4065609365070415,1
2020-08-06,Atwater Village,0.42786576963771056,2
2020-08-08,Azusa,0.6312827567618668,4
2020-08-04,Azusa,0.6187157749962339,4
2020-08-09,Azusa,0.5905352023967182,3
2020-08-10,Azusa,0.5632030526659224,3
2020-08-07,Azusa,0.6221885163298719,4
2020-08-05,Azusa,0.6193426857776454,4
2020-08-06,Azusa,0.6170086016737844,4
2020-08-08,Baldwin Hills,0.4955026999643875,2
2020-08-04,Baldwin Hills,0.47281885249912126,2
2020-08-09,Baldwin Hills,0.47841744034844336,2
2020-08-10,Baldwin Hills,0.4349955855810549,2
2020-08-07,Baldwin Hills,0.5030311650617889,3
2020-08-05,Baldwin Hills,0.4984702859450434,2
2020-08-06,Baldwin Hills,0.4921739807142091,2
2020-08-08,Baldwin Park,0.6592324971727517,4
2020-08-04,Baldwin Park,0.6556159081560151,4
2020-08-09,Baldwin Park,0.604667812825198,4
2020-08-10,Baldwin Park,0.5580060183531509,3
2020-08-07,Baldwin Park,0.6518574033072466,4
2020-08-05,Baldwin Park,0.6399780923176646,4
2020-08-06,Baldwin Park,0.6453819138633817,4
2020-08-08,Bassett,0.6626238781935921,4
2020-08-04,Bassett,0.6307750534710054,4
2020-08-09,Bassett,0.5872846491621643,3
2020-08-10,Bassett,0.5385976594047338,3
2020-08-07,Bassett,0.6284244246874818,4
2020-08-05,Bassett,0.6490858282360435,4
2020-08-06,Bassett,0.6423881842143928,4
2020-08-08,Bel Air Estates,0.44184262154838494,2
2020-08-04,Bel Air Estates,0.44403912844336846,2
2020-08-09,Bel Air Estates,0.4826992720805216,2
2020-08-10,Bel Air Estates,0.34860406393318777,1
2020-08-07,Bel Air Estates,0.4733595044026123,2
2020-08-05,Bel Air Estates,0.4384754329203896,2
2020-08-06,Bel Air Estates,0.41823999063400535,2
2020-08-08,Bell,0.7002037008635756,4
2020-08-04,Bell,0.6644249395510234,4
2020-08-09,Bell,0.6443678733768133,4
2020-08-10,Bell,0.6251558796219757,4
2020-08-07,Bell,0.6653863714587732,4
2020-08-05,Bell,0.6684511007331569,4
2020-08-06,Bell,0.6602021222591442,4
2020-08-08,Beverly Hills,0.34678913033138276,1
2020-08-04,Beverly Hills,0.33749093667833263,1
2020-08-09,Beverly Hills,0.2868306525327648,1
2020-08-10,Beverly Hills,0.2619303610888184,1
2020-08-07,Beverly Hills,0.3332874467940912,1
2020-08-05,Beverly Hills,0.34123704335467964,1
2020-08-06,Beverly Hills,0.33523331982163723,1
2020-08-08,Boyle Heights,0.7129216016225052,4
2020-08-04,Boyle Heights,0.6937775252591775,4
2020-08-09,Boyle Heights,0.6832503268239946,4
2020-08-10,Boyle Heights,0.6206642769200394,4
2020-08-07,Boyle Heights,0.709856274608257,4
2020-08-05,Boyle Heights,0.6992779138823764,4
2020-08-06,Boyle Heights,0.692220378224435,4
2020-08-08,Bradbury,0.14058806765795517,1
2020-08-04,Bradbury,0.14058806765795517,1
2020-08-09,Bradbury,0.6362316228856889,4
2020-08-10,Bradbury,0.14058806765795517,1
2020-08-07,Bradbury,0.9068906844584513,4
2020-08-05,Bradbury,0.7264890282131662,4
2020-08-06,Bradbury,0.14058806765795517,1
2020-08-08,Brentwood,0.35982687720027,1
2020-08-04,Brentwood,0.32378395022352574,1
2020-08-09,Brentwood,0.30394581600095155,1
2020-08-10,Brentwood,0.3127183488229873,1
2020-08-07,Brentwood,0.32228421434119386,1
2020-08-05,Brentwood,0.349194544524201,1
2020-08-06,Brentwood,0.32104970281591744,1
2020-08-08,Burbank,0.4578241529080696,2
2020-08-04,Burbank,0.4309799465368804,2
2020-08-09,Burbank,0.4070429363503946,1
2020-08-10,Burbank,0.37955722688467775,1
2020-08-07,Burbank,0.43401857466353194,2
2020-08-05,Burbank,0.43992538159399025,2
2020-08-06,Burbank,0.43940539869698,2
2020-08-08,Canoga Park,0.5250393262997424,3
2020-08-04,Canoga Park,0.5406025620261501,3
2020-08-09,Canoga Park,0.4958004281365991,2
2020-08-10,Canoga Park,0.4477071585877256,2
2020-08-07,Canoga Park,0.5214685055429711,3
2020-08-05,Canoga Park,0.5065031831291318,3
2020-08-06,Canoga Park,0.5245351803406516,3
2020-08-08,Carson,0.5721023063294838,3
2020-08-04,Carson,0.5592154933824283,3
2020-08-09,Carson,0.5186251116508932,3
2020-08-10,Carson,0.5055298545009662,3
2020-08-07,Carson,0.5435210470043276,3
2020-08-05,Carson,0.5482709316400249,3
2020-08-06,Carson,0.5466699352561359,3
2020-08-08,Castaic,0.7837186289521291,4
2020-08-04,Castaic,0.7938735091391542,4
2020-08-09,Castaic,0.7755217178331065,4
2020-08-10,Castaic,0.7450608774985957,4
2020-08-07,Castaic,0.778230853179987,4
2020-08-05,Castaic,0.7779273677968659,4
2020-08-06,Castaic,0.7973504678327514,4
2020-08-08,Central,0.5385811589209559,3
2020-08-04,Central,0.4980574463299658,2
2020-08-09,Central,0.5069504434584242,3
2020-08-10,Central,0.42371351146963077,2
2020-08-07,Central,0.4910335607597271,2
2020-08-05,Central,0.49559816431818193,2
2020-08-06,Central,0.49333696899536256,2
2020-08-08,Century City,0.28706602875685777,1
2020-08-04,Century City,0.2615692252281916,1
2020-08-09,Century City,0.23798971339470484,1
2020-08-10,Century City,0.22666585934425237,1
2020-08-07,Century City,0.25455022717202047,1
2020-08-05,Century City,0.2560402186676128,1
2020-08-06,Century City,0.2635292703998823,1
2020-08-08,Cerritos,0.4598767434583611,2
2020-08-04,Cerritos,0.46412022102272454,2
2020-08-09,Cerritos,0.42519595556260026,2
2020-08-10,Cerritos,0.4208785333004889,2
2020-08-07,Cerritos,0.45334754440317204,2
2020-08-05,Cerritos,0.46306305037621276,2
2020-08-06,Cerritos,0.4630421320885036,2
2020-08-08,Chatsworth,0.5010736344276377,3
2020-08-04,Chatsworth,0.493358633419388,2
2020-08-09,Chatsworth,0.3945203354386342,1
2020-08-10,Chatsworth,0.38079552824565394,1
2020-08-07,Chatsworth,0.500706432721482,3
2020-08-05,Chatsworth,0.4943770065197198,2
2020-08-06,Chatsworth,0.5032394803774353,3
2020-08-08,Chinatown,0.41514000030462916,1
2020-08-04,Chinatown,0.3889791660695755,1
2020-08-09,Chinatown,0.3812569127385278,1
2020-08-10,Chinatown,0.3777674387123091,1
2020-08-07,Chinatown,0.38661692131140507,1
2020-08-05,Chinatown,0.38987992879608935,1
2020-08-06,Chinatown,0.3893780624017503,1
2020-08-08,Claremont,0.4406956437776331,2
2020-08-04,Claremont,0.4167695682388417,1
2020-08-09,Claremont,0.40175155431099996,1
2020-08-10,Claremont,0.4108897676641462,1
2020-08-07,Claremont,0.4300549686238965,2
2020-08-05,Claremont,0.4191970472917349,2
2020-08-06,Claremont,0.4272418583140365,2
2020-08-08,Commerce,0.6742117865890096,4
2020-08-04,Commerce,0.6402929697566974,4
2020-08-09,Commerce,0.5961499599029603,4
2020-08-10,Commerce,0.553779928532739,3
2020-08-07,Commerce,0.6554414446188896,4
2020-08-05,Commerce,0.6328953589337172,4
2020-08-06,Commerce,0.6554548781184238,4
2020-08-08,Compton,0.7006008947653697,4
2020-08-04,Compton,0.6726331415908946,4
2020-08-09,Compton,0.6543794506298267,4
2020-08-10,Compton,0.6356356567215288,4
2020-08-07,Compton,0.6834631545518168,4
2020-08-05,Compton,0.6771351283735185,4
2020-08-06,Compton,0.6716342236774218,4
2020-08-08,Covina,0.6041197356833851,4
2020-08-04,Covina,0.5741719002366691,3
2020-08-09,Covina,0.5614261643617081,3
2020-08-10,Covina,0.5076166866808363,3
2020-08-07,Covina,0.585168382172449,3
2020-08-05,Covina,0.5777877534287623,3
2020-08-06,Covina,0.5796073066966928,3
2020-08-08,Cudahy,0.7103732059937112,4
2020-08-04,Cudahy,0.6926076044552902,4
2020-08-09,Cudahy,0.6700695156686474,4
2020-08-10,Cudahy,0.6576689897700576,4
2020-08-07,Cudahy,0.7003678253083144,4
2020-08-05,Cudahy,0.6886223812564483,4
2020-08-06,Cudahy,0.6973247227853031,4
2020-08-08,Culver City,0.39283245936123684,1
2020-08-04,Culver City,0.3712861617214962,1
2020-08-09,Culver City,0.3648987398096,1
2020-08-10,Culver City,0.3513597099200722,1
2020-08-07,Culver City,0.38690216392273247,1
2020-08-05,Culver City,0.37703630247806713,1
2020-08-06,Culver City,0.38455257691465067,1
2020-08-08,Del Sur,0.47231600393801776,2
2020-08-04,Del Sur,0.4524905953164478,2
2020-08-09,Del Sur,0.46540841476252903,2
2020-08-10,Del Sur,0.4753140482389484,2
2020-08-07,Del Sur,0.45487713617119174,2
2020-08-05,Del Sur,0.4506852844174942,2
2020-08-06,Del Sur,0.45185089277207624,2
2020-08-08,Diamond Bar,0.44007955407556043,2
2020-08-04,Diamond Bar,0.41863295656531724,2
2020-08-09,Diamond Bar,0.396012551891621,1
2020-08-10,Diamond Bar,0.39526413105871727,1
2020-08-07,Diamond Bar,0.415916064267265,1
2020-08-05,Diamond Bar,0.41971560678128844,2
2020-08-06,Diamond Bar,0.4329995670547329,2
2020-08-08,Downey,0.6464036611189076,4
2020-08-04,Downey,0.6207923198489997,4
2020-08-09,Downey,0.5935342152142988,4
2020-08-10,Downey,0.5525959894145747,3
2020-08-07,Downey,0.6224002393954162,4
2020-08-05,Downey,0.6202238287021847,4
2020-08-06,Downey,0.6260130949287666,4
2020-08-08,Downtown,0.4342544621154247,2
2020-08-04,Downtown,0.4043666166951249,1
2020-08-09,Downtown,0.3402727260753261,1
2020-08-10,Downtown,0.30888860816483904,1
2020-08-07,Downtown,0.40672425767115056,1
2020-08-05,Downtown,0.41263590503171915,1
2020-08-06,Downtown,0.4042604910302679,1
2020-08-08,Downtown Bunker Hill,0.38848538080318895,1
2020-08-04,Downtown Bunker Hill,0.32944999016240417,1
2020-08-09,Downtown Bunker Hill,0.2686131063245595,1
2020-08-10,Downtown Bunker Hill,0.3205013291783093,1
2020-08-07,Downtown Bunker Hill,0.34174010306977104,1
2020-08-05,Downtown Bunker Hill,0.35925684683436754,1
2020-08-06,Downtown Bunker Hill,0.3626095921412167,1
2020-08-08,Downtown Historic Core,0.43927415567073275,2
2020-08-04,Downtown Historic Core,0.39471860761834393,1
2020-08-09,Downtown Historic Core,0.4088464684167221,1
2020-08-10,Downtown Historic Core,0.2867693169541742,1
2020-08-07,Downtown Historic Core,0.4022821605776027,1
2020-08-05,Downtown Historic Core,0.3923766733288754,1
2020-08-06,Downtown Historic Core,0.38256369301517856,1
2020-08-08,Duarte,0.5707948606502342,3
2020-08-04,Duarte,0.5472574889249846,3
2020-08-09,Duarte,0.49955464751408807,2
2020-08-10,Duarte,0.47848432590852186,2
2020-08-07,Duarte,0.5678624409633962,3
2020-08-05,Duarte,0.5566192930915372,3
2020-08-06,Duarte,0.5683703537211258,3
2020-08-08,Eagle Rock,0.43934435318325193,2
2020-08-04,Eagle Rock,0.44175255373754424,2
2020-08-09,Eagle Rock,0.453318331989167,2
2020-08-10,Eagle Rock,0.4087599015185547,1
2020-08-07,Eagle Rock,0.43243632170516844,2
2020-08-05,Eagle Rock,0.4453683162188135,2
2020-08-06,Eagle Rock,0.46276474051731337,2
2020-08-08,East Hollywood,0.5231505460396084,3
2020-08-04,East Hollywood,0.4931556618218109,2
2020-08-09,East Hollywood,0.511832897649933,3
2020-08-10,East Hollywood,0.5108556092147679,3
2020-08-07,East Hollywood,0.4937664780909133,2
2020-08-05,East Hollywood,0.4958976407833446,2
2020-08-06,East Hollywood,0.5113974275271119,3
2020-08-08,East Los Angeles,0.7481213454419284,4
2020-08-04,East Los Angeles,0.6802241656522287,4
2020-08-09,East Los Angeles,0.6990656310777346,4
2020-08-10,East Los Angeles,0.6877506229245788,4
2020-08-07,East Los Angeles,0.683885949602489,4
2020-08-05,East Los Angeles,0.6771153593530275,4
2020-08-06,East Los Angeles,0.6892867053840048,4
2020-08-08,Echo Park,0.429972807728166,2
2020-08-04,Echo Park,0.41661076728063495,1
2020-08-09,Echo Park,0.417404646021364,1
2020-08-10,Echo Park,0.4199010299407114,2
2020-08-07,Echo Park,0.416492027065404,1
2020-08-05,Echo Park,0.398681354355371,1
2020-08-06,Echo Park,0.41794881259536787,1
2020-08-08,El Monte,0.6517880647871093,4
2020-08-04,El Monte,0.6354394424776518,4
2020-08-09,El Monte,0.6013419611711769,4
2020-08-10,El Monte,0.5239034823666461,3
2020-08-07,El Monte,0.638524805445574,4
2020-08-05,El Monte,0.6489578058758129,4
2020-08-06,El Monte,0.6523587577021006,4
2020-08-08,El Segundo,0.4215424592464515,2
2020-08-04,El Segundo,0.4095585146543397,1
2020-08-09,El Segundo,0.38322956128745445,1
2020-08-10,El Segundo,0.3722317786022671,1
2020-08-07,El Segundo,0.43059916620603006,2
2020-08-05,El Segundo,0.4155671076949135,1
2020-08-06,El Segundo,0.4320241756382856,2
2020-08-08,El Sereno,0.627649665831945,4
2020-08-04,El Sereno,0.5669642773989999,3
2020-08-09,El Sereno,0.5871397385780569,3
2020-08-10,El Sereno,0.5562974786190719,3
2020-08-07,El Sereno,0.5868855569205929,3
2020-08-05,El Sereno,0.5832673432249312,3
2020-08-06,El Sereno,0.5757176124938433,3
2020-08-08,Encino,0.35062263536297744,1
2020-08-04,Encino,0.3407084674959929,1
2020-08-09,Encino,0.2965151746188534,1
2020-08-10,Encino,0.28929923570805,1
2020-08-07,Encino,0.3378573390467176,1
2020-08-05,Encino,0.32595425676573103,1
2020-08-06,Encino,0.3358419735805408,1
2020-08-08,Florence-Firestone,0.7543992750019416,4
2020-08-04,Florence-Firestone,0.736280164487518,4
2020-08-09,Florence-Firestone,0.719157061802918,4
2020-08-10,Florence-Firestone,0.6987458102094634,4
2020-08-07,Florence-Firestone,0.7115626881098424,4
2020-08-05,Florence-Firestone,0.717228810647342,4
2020-08-06,Florence-Firestone,0.6994979762589941,4
2020-08-08,Gardena,0.5636918895819952,3
2020-08-04,Gardena,0.5282955383363575,3
2020-08-09,Gardena,0.4965863156752444,2
2020-08-10,Gardena,0.4626095339795131,2
2020-08-07,Gardena,0.5406654618605662,3
2020-08-05,Gardena,0.5340425479061646,3
2020-08-06,Gardena,0.536510686000878,3
2020-08-08,Glassell Park,0.5053255419155247,3
2020-08-04,Glassell Park,0.46329244460652785,2
2020-08-09,Glassell Park,0.4570061675874531,2
2020-08-10,Glassell Park,0.48298161829941655,2
2020-08-07,Glassell Park,0.4804748547337764,2
2020-08-05,Glassell Park,0.4804457852789513,2
2020-08-06,Glassell Park,0.48334892534149543,2
2020-08-08,Glendale,0.4984852193149373,2
2020-08-04,Glendale,0.4705557170698798,2
2020-08-09,Glendale,0.458004204617188,2
2020-08-10,Glendale,0.4424516153321123,2
2020-08-07,Glendale,0.47180714308013033,2
2020-08-05,Glendale,0.473388754136488,2
2020-08-06,Glendale,0.47399094903637273,2
2020-08-08,Glendora,0.6322425972974951,4
2020-08-04,Glendora,0.5920433504943764,3
2020-08-09,Glendora,0.5890396670970294,3
2020-08-10,Glendora,0.5362645988739991,3
2020-08-07,Glendora,0.6047749821239385,4
2020-08-05,Glendora,0.6253968188739057,4
2020-08-06,Glendora,0.6249897082982326,4
2020-08-08,Granada Hills,0.5251498514895997,3
2020-08-04,Granada Hills,0.5124979616966608,3
2020-08-09,Granada Hills,0.4976698649614513,2
2020-08-10,Granada Hills,0.4672437566959217,2
2020-08-07,Granada Hills,0.5022046974700655,3
2020-08-05,Granada Hills,0.49007630493322746,2
2020-08-06,Granada Hills,0.5036325537235802,3
2020-08-08,Hacienda Heights,0.5958119159193835,4
2020-08-04,Hacienda Heights,0.5591813899992811,3
2020-08-09,Hacienda Heights,0.4992002298888459,2
2020-08-10,Hacienda Heights,0.47846248231651584,2
2020-08-07,Hacienda Heights,0.5577095569234162,3
2020-08-05,Hacienda Heights,0.555532524327843,3
2020-08-06,Hacienda Heights,0.5821768805865106,3
2020-08-08,Hancock Park,0.4364064373146062,2
2020-08-04,Hancock Park,0.4314388118693854,2
2020-08-09,Hancock Park,0.41633988719089216,1
2020-08-10,Hancock Park,0.41529564284957976,1
2020-08-07,Hancock Park,0.4323958531684882,2
2020-08-05,Hancock Park,0.42887676535565156,2
2020-08-06,Hancock Park,0.42669282435555717,2
2020-08-08,Harbor City,0.5430290082012558,3
2020-08-04,Harbor City,0.5436260230958662,3
2020-08-09,Harbor City,0.5250055787116364,3
2020-08-10,Harbor City,0.4952446636050624,2
2020-08-07,Harbor City,0.5499036023362435,3
2020-08-05,Harbor City,0.5296251057688001,3
2020-08-06,Harbor City,0.5727880854933436,3
2020-08-08,Harbor Gateway,0.6340326036017445,4
2020-08-04,Harbor Gateway,0.6257524063577721,4
2020-08-09,Harbor Gateway,0.538674126278096,3
2020-08-10,Harbor Gateway,0.5480885379293137,3
2020-08-07,Harbor Gateway,0.6159537852319662,4
2020-08-05,Harbor Gateway,0.6208947405860056,4
2020-08-06,Harbor Gateway,0.6163223808073506,4
2020-08-08,Hawaiian Gardens,0.6930413773424421,4
2020-08-04,Hawaiian Gardens,0.6586698143393058,4
2020-08-09,Hawaiian Gardens,0.658177451441999,4
2020-08-10,Hawaiian Gardens,0.6575874905886872,4
2020-08-07,Hawaiian Gardens,0.6657390495321129,4
2020-08-05,Hawaiian Gardens,0.661500724479763,4
2020-08-06,Hawaiian Gardens,0.6746772457232735,4
2020-08-08,Hawthorne,0.5861236703521547,3
2020-08-04,Hawthorne,0.5730921687296543,3
2020-08-09,Hawthorne,0.5582269270111003,3
2020-08-10,Hawthorne,0.539605876308111,3
2020-08-07,Hawthorne,0.5742563999687333,3
2020-08-05,Hawthorne,0.5723354957507287,3
2020-08-06,Hawthorne,0.5956420010610338,4
2020-08-08,Hermosa Beach,0.5032079758707086,3
2020-08-04,Hermosa Beach,0.4589151736744777,2
2020-08-09,Hermosa Beach,0.503915546494269,3
2020-08-10,Hermosa Beach,0.49836415360842906,2
2020-08-07,Hermosa Beach,0.49128895938373,2
2020-08-05,Hermosa Beach,0.4714762233893711,2
2020-08-06,Hermosa Beach,0.46420472039160415,2
2020-08-08,Hi Vista,0.5186163768339015,3
2020-08-04,Hi Vista,0.5245775568705682,3
2020-08-09,Hi Vista,0.4446958648222625,2
2020-08-10,Hi Vista,0.4051448300245511,1
2020-08-07,Hi Vista,0.5148061084585651,3
2020-08-05,Hi Vista,0.5119592908279144,3
2020-08-06,Hi Vista,0.5201726754071145,3
2020-08-08,Hidden Hills,0.3275969399395833,1
2020-08-04,Hidden Hills,0.3217244995686714,1
2020-08-09,Hidden Hills,0.29043853502049294,1
2020-08-10,Hidden Hills,0.26118511959108737,1
2020-08-07,Hidden Hills,0.3192343745585286,1
2020-08-05,Hidden Hills,0.32424836824297387,1
2020-08-06,Hidden Hills,0.32526670874098235,1
2020-08-08,Highland Park,0.5539583583991836,3
2020-08-04,Highland Park,0.545543146825017,3
2020-08-09,Highland Park,0.5277487361683367,3
2020-08-10,Highland Park,0.5383207160596363,3
2020-08-07,Highland Park,0.5297511925686111,3
2020-08-05,Highland Park,0.5338876856101896,3
2020-08-06,Highland Park,0.5167422815394884,3
2020-08-08,Hollywood,0.45267269276275723,2
2020-08-04,Hollywood,0.42625653416539766,2
2020-08-09,Hollywood,0.4221541245636946,2
2020-08-10,Hollywood,0.41663808207454106,1
2020-08-07,Hollywood,0.4342943670911576,2
2020-08-05,Hollywood,0.43045738658349597,2
2020-08-06,Hollywood,0.42610070450245047,2
2020-08-08,Huntington Park,0.6679386978210521,4
2020-08-04,Huntington Park,0.6529163563256323,4
2020-08-09,Huntington Park,0.6575587002903206,4
2020-08-10,Huntington Park,0.6255937674914162,4
2020-08-07,Huntington Park,0.6475495569816729,4
2020-08-05,Huntington Park,0.6452815641049454,4
2020-08-06,Huntington Park,0.6538264605973647,4
2020-08-08,Hyde Park,0.609443330595276,4
2020-08-04,Hyde Park,0.5949014634636984,4
2020-08-09,Hyde Park,0.6389934118988148,4
2020-08-10,Hyde Park,0.5835595024558697,3
2020-08-07,Hyde Park,0.6017598779608737,4
2020-08-05,Hyde Park,0.6011620874054951,4
2020-08-06,Hyde Park,0.6095049368849849,4
2020-08-08,Industry,0.3412736995624696,1
2020-08-04,Industry,0.36369084538916735,1
2020-08-09,Industry,0.43447731044540927,2
2020-08-10,Industry,0.687775551942065,4
2020-08-07,Industry,0.6170016595980085,4
2020-08-05,Industry,0.5322930112483865,3
2020-08-06,Industry,0.3902318408127001,1
2020-08-08,Inglewood,0.5943140439230084,4
2020-08-04,Inglewood,0.5865511376959739,3
2020-08-09,Inglewood,0.5463352792410049,3
2020-08-10,Inglewood,0.5206849363140542,3
2020-08-07,Inglewood,0.5795653310997784,3
2020-08-05,Inglewood,0.5779055765549812,3
2020-08-06,Inglewood,0.5851542111812068,3
2020-08-08,Jefferson Park,0.6581681226448666,4
2020-08-04,Jefferson Park,0.6576684909381404,4
2020-08-09,Jefferson Park,0.6343927160624808,4
2020-08-10,Jefferson Park,0.6383921745639238,4
2020-08-07,Jefferson Park,0.6492234536042168,4
2020-08-05,Jefferson Park,0.6236487428356635,4
2020-08-06,Jefferson Park,0.6060141779690755,4
2020-08-08,Koreatown,0.6071110417897548,4
2020-08-04,Koreatown,0.5712760428303387,3
2020-08-09,Koreatown,0.572941637470035,3
2020-08-10,Koreatown,0.5522364591081228,3
2020-08-07,Koreatown,0.5708520136256398,3
2020-08-05,Koreatown,0.5673833599979042,3
2020-08-06,Koreatown,0.5718258699036652,3
2020-08-08,La Habra Heights,0.68837059315692,4
2020-08-04,La Habra Heights,0.6417961942579313,4
2020-08-09,La Habra Heights,0.6566606235262883,4
2020-08-10,La Habra Heights,0.6127262837455535,4
2020-08-07,La Habra Heights,0.650769586996076,4
2020-08-05,La Habra Heights,0.6533432767009661,4
2020-08-06,La Habra Heights,0.6475717973505176,4
2020-08-08,La Mirada,0.5536258153130532,3
2020-08-04,La Mirada,0.5297883083251762,3
2020-08-09,La Mirada,0.5161326938621112,3
2020-08-10,La Mirada,0.5052239436917418,3
2020-08-07,La Mirada,0.5245810371430716,3
2020-08-05,La Mirada,0.54726162684336,3
2020-08-06,La Mirada,0.5360582196748004,3
2020-08-08,La Puente,0.654304945222386,4
2020-08-04,La Puente,0.5989187550783488,4
2020-08-09,La Puente,0.6076561378204612,4
2020-08-10,La Puente,0.5513901631210878,3
2020-08-07,La Puente,0.5955215902055186,4
2020-08-05,La Puente,0.6123135089323986,4
2020-08-06,La Puente,0.6076638743403767,4
2020-08-08,La Verne,0.5558715529589979,3
2020-08-04,La Verne,0.5578052629866256,3
2020-08-09,La Verne,0.4994252970678642,2
2020-08-10,La Verne,0.5034963233445189,3
2020-08-07,La Verne,0.5561915183990549,3
2020-08-05,La Verne,0.5654025988625304,3
2020-08-06,La Verne,0.5673686035038109,3
2020-08-08,Ladera Heights,0.45551910016852365,2
2020-08-04,Ladera Heights,0.41615541745841883,1
2020-08-09,Ladera Heights,0.4107332504356075,1
2020-08-10,Ladera Heights,0.39281417728608886,1
2020-08-07,Ladera Heights,0.4271978949828469,2
2020-08-05,Ladera Heights,0.41052764961280974,1
