community,risk_score,risk_level
Marina del Rey,0,0
Marina Peninsula,0.24447667865295516,1
Maywood,0.7147569323702695,4
Melrose,0.5158178874371524,3
Mid-City,0,0
missing,0,0
Mission Hills,0.686410613249211,4
Monrovia,0.5817852742393244,3
Montebello,0.7053232638937602,4
Monterey Park,0.46407194225118287,2
North Hills,0.7250955729420981,4
North Hollywood,0.5591010944676085,3
Northridge,0.5348718433601283,3
Norwalk,0.720557009999358,4
Pacific Palisades,0.2513393229655363,1
Pacoima,0.7370951001835195,4
Palmdale,0.6488120298168447,3
Palms,0.39382072384104155,2
Panorama City,0.729260556807967,4
Paramount,0.7358599900611928,4
Pasadena,0.5347231767927894,3
Pico Rivera,0.7431077355358595,4
Playa Vista,0.3854409390611798,2
Pomona,0.7108238039738,4
Porter Ranch,0.3046145150624987,1
Rancho Palos Verdes,0.28186044917240505,1
Rancho Park,0.31865886614723515,1
Redondo Beach,0.3295742114666852,1
Reseda,0.6219141481737395,3
Rosemead,0.49101129340302324,2
Rosewood,0,0
Rowland Heights,0.43703962035524024,2
San Dimas,0.4553396579993565,2
San Fernando,0.5641989861686694,3
San Gabriel,0.4065844426761375,2
San Marino,0.2575916151706052,1
San Pedro,0.6017689894963563,3
Santa Catalina Island,0,0
Santa Clarita,0.4486873065042227,2
Santa Fe Springs,0.6643836573011491,3
Santa Monica,0.2580086777197395,1
Shadow Hills,0.4408508673054544,2
Sherman Oaks,0.31987307723045216,1
Sierra Madre,0.2956472023841212,1
Signal Hill,0.6032016390054671,3
South Gate,0.7746583497412705,4
South Los Angeles,0,0
South Park,0.6646410525279703,3
South Pasadena,0.2920086900941537,1
Stevenson Ranch,0.3995484665100466,2
Studio City,0.29802694656789275,1
Sun Valley,0.703924266298005,4
Sun Village,0,0
Sylmar,0.7456349834221012,4
Tarzana,0.46827891083253625,2
Temple City,0.44193321280444503,2
Toluca Lake,0.3073902462045256,1
Toluca Terrace,0.41753957151034676,2
Torrance,0.33997704535311857,1
Tujunga,0.48829679313981766,2
University Park,0.708956493990406,4
Valencia,0,0
Valley Glen,0.5691793524157733,3
Valley Village,0.5165156480249744,3
Van Nuys,0.6830172822906748,4
Venice,0.28847474370419995,1
Vernon,0.6173451968462011,3
Walnut,0.3453390129924161,1
Watts,0.8799573300540753,4
West Adams,0.678844944617154,4
West Hills,0.4039979159826831,2
West Hollywood,0.3740458776084907,2
Westchester,0.2637940086956987,1
Westlake,0.7134811377929677,4
Westlake Village,0.28802311842251443,1
Westwood,0.2179397567044023,1
Whittier,0.6284122497435785,3
Willowbrook,0.8067984240774377,4
Wilmington,0.749644322042451,4
Wilshire Center,0.49633411491192336,2
Winnetka,0.576921252450469,3
Woodland Hills,0.320554231853896,1
