community,risk_score,risk_level
Lake Balboa,0.5545219431193219,3
Lake Hughes,0,0
Lake Los Angeles,0.632263636383554,3
Lakewood,0.42858194741622613,2
Lancaster,0.5548335280993673,3
Lawndale,0.5523502768318874,3
Lennox,0,0
Leona Valley,0,0
Lincoln Heights,0.6905005500328548,4
Llano,0,0
Lomita,0.3380781506027986,2
Los Feliz,0.30806111195890795,1
Lynwood,0.8129518006022152,4
Malibu,0.28372007387965203,1
Manhattan Beach,0.287543790636103,1
Mar Vista,0.2387344927066081,1
Marina del Rey,0,0
Marina Peninsula,0.248029466276368,1
Maywood,0.7882459840992002,4
Melrose,0.5047130554738168,2
Mid-City,0,0
missing,0,0
Mission Hills,0.6665826115967214,3
Monrovia,0.5337122354101482,3
Montebello,0.6822918843295844,3
Monterey Park,0.43721394098336364,2
North Hills,0.7317012739607074,4
North Hollywood,0.5859326402613798,3
Northridge,0.5174698279942886,2
Norwalk,0.7119990787177088,4
Pacific Palisades,0.21416578723362847,1
Pacoima,0.7819284996218906,4
Palmdale,0.6572840278145862,3
Palms,0.3388019248004939,2
Panorama City,0.722560665661566,4
Paramount,0.7345550274226897,4
Pasadena,0.48859478472278084,2
Pico Rivera,0.773119347102684,4
Playa Vista,0.3429778612477649,2
Pomona,0.7208130864231743,4
Porter Ranch,0.3020706431720252,1
Rancho Palos Verdes,0.27495713801257665,1
Rancho Park,0.29794183435540483,1
Redondo Beach,0.30777858272500674,1
Reseda,0.5915753819518966,3
Rosemead,0.483726129047548,2
Rosewood,0,0
Rowland Heights,0.39148610680393076,2
San Dimas,0.405271587050571,2
San Fernando,0.5635651275315915,3
San Gabriel,0.4273421238797377,2
San Marino,0.20084975510745515,1
San Pedro,0.6041352349559402,3
Santa Catalina Island,0,0
Santa Clarita,0.44717650389931773,2
Santa Fe Springs,0.5603750959517899,3
Santa Monica,0.2401812208431494,1
Shadow Hills,0.4577582127223252,2
Sherman Oaks,0.2800064903115484,1
Sierra Madre,0.2621319206468472,1
Signal Hill,0.5511518413100528,3
South Gate,0.7859949614625105,4
South Los Angeles,0,0
South Park,0.7139114963352431,4
South Pasadena,0.23080883518706408,1
Stevenson Ranch,0.39976181790695536,2
Studio City,0.28781858104544616,1
Sun Valley,0.6604363484620345,3
Sun Village,0,0
Sylmar,0.7308433526440868,4
Tarzana,0.41767563175131844,2
Temple City,0.4402724279579275,2
Toluca Lake,0.26536190344734334,1
Toluca Terrace,0.4316096389669509,2
Torrance,0.28850572812795816,1
Tujunga,0.5459305511238902,3
University Park,0.7583799794867983,4
Valencia,0,0
Valley Glen,0.5601350124798037,3
Valley Village,0.46443223917537774,2
Van Nuys,0.6323735034011347,3
Venice,0.30009090790539844,1
Vernon,0.5214502452245614,2
Walnut,0.2652594415904703,1
Watts,0.8889230688211366,4
West Adams,0.6696421708176727,3
West Hills,0.3790040112440255,2
West Hollywood,0.3390522677254083,2
Westchester,0.23894824801246484,1
Westlake,0.7133173567175026,4
Westlake Village,0.25869305783458296,1
Westwood,0.1970282250814304,1
Whittier,0.6258230187371291,3
Willowbrook,0.805205452897332,4
Wilmington,0.7559902883286841,4
Wilshire Center,0.4208266619342456,2
Winnetka,0.5878294275316054,3
Woodland Hills,0.2911971826448997,1
