community,risk_score,risk_level
Marina del Rey,0,0
Marina Peninsula,0.24836952335695814,1
Maywood,0.7586973262801828,4
Melrose,0.49240097173038105,2
Mid-City,0,0
missing,0,0
Mission Hills,0.675817585232756,3
Monrovia,0.5315391940361639,3
Montebello,0.6871056279620669,3
Monterey Park,0.43614663909585444,2
North Hills,0.7109127109932655,4
North Hollywood,0.583672957166197,3
Northridge,0.5111484864536634,2
Norwalk,0.7176794310659991,4
Pacific Palisades,0.21954207810101645,1
Pacoima,0.7569353122637901,4
Palmdale,0.6709711209898546,3
Palms,0.35037199473871733,2
Panorama City,0.7544985146730235,4
Paramount,0.7438438972282232,4
Pasadena,0.4831734129188684,2
Pico Rivera,0.7531827633277023,4
Playa Vista,0.345648101389545,2
Pomona,0.722386213693453,4
Porter Ranch,0.29435778268483165,1
Rancho Palos Verdes,0.2758808144322993,1
Rancho Park,0.2844138834439261,1
Redondo Beach,0.30041845194793076,1
Reseda,0.6025983730902127,3
Rosemead,0.4727269427032697,2
Rosewood,0,0
Rowland Heights,0.3826580757674139,2
San Dimas,0.4091110203944683,2
San Fernando,0.5631862931900399,3
San Gabriel,0.4354037173431796,2
San Marino,0.20009853877856876,1
San Pedro,0.6053295508488238,3
Santa Catalina Island,0,0
Santa Clarita,0.4385100087113217,2
Santa Fe Springs,0.553112766450936,3
Santa Monica,0.24085290997696984,1
Shadow Hills,0.44559694926030635,2
Sherman Oaks,0.27565370148835505,1
Sierra Madre,0.26258968208012795,1
Signal Hill,0.5268700636942675,3
South Gate,0.7899449412082277,4
South Los Angeles,0,0
South Park,0.717868282220566,4
South Pasadena,0.2223722643701989,1
Stevenson Ranch,0.3993820017873971,2
Studio City,0.2925175483587783,1
Sun Valley,0.6736883494419587,3
Sun Village,0,0
Sylmar,0.7349056397357738,4
Tarzana,0.4160444416181713,2
Temple City,0.42730868426634633,2
Toluca Lake,0.27037765805494907,1
Toluca Terrace,0.439706206937004,2
Torrance,0.2903246577053298,1
Tujunga,0.5448965993139842,3
University Park,0.7658309831610519,4
Valencia,0,0
Valley Glen,0.5572662617527671,3
Valley Village,0.4671676763706074,2
Van Nuys,0.6471847998192728,3
Venice,0.29974262935267104,1
Vernon,0.5237887495207862,2
Walnut,0.26819848834360527,1
Watts,0.8824965350440316,4
West Adams,0.6830375674503694,3
West Hills,0.3804240199174165,2
West Hollywood,0.33960350794081223,1
Westchester,0.24337744229151176,1
Westlake,0.7173489339684919,4
Westlake Village,0.24503340532222984,1
Westwood,0.19873863877878786,1
Whittier,0.6259472329527755,3
Willowbrook,0.8276654021481203,4
Wilmington,0.7451380488501133,4
Wilshire Center,0.4164020422222721,2
Winnetka,0.59886013003927685,3
Woodland Hills,0.2909227963717904,1
