community,risk_score,risk_level
Lomita,0.3160710207730017,1
Los Feliz,0.3053523434138252,1
Lynwood,0.8049216995375594,4
Malibu,0.27410268865212417,1
Manhattan Beach,0.30474189916528743,1
Mar Vista,0.2545230346007887,1
Marina del Rey,0,0
Marina Peninsula,0.24018420585269046,1
Maywood,0.7674741539494966,4
Melrose,0.5171826983856351,2
Mid-City,0,0
missing,0,0
Mission Hills,0.697567827135898,4
Monrovia,0.5915509159137541,3
Montebello,0.7171828017558711,4
Monterey Park,0.4672586294549405,2
North Hills,0.7396384312014216,4
North Hollywood,0.6361287990551485,3
Northridge,0.569283970985232,3
Norwalk,0.7421547512469625,4
Pacific Palisades,0.21850331724368796,1
Pacoima,0.7855505458894819,4
Palmdale,0.676605337055687,3
Palms,0.36555993347164334,2
Panorama City,0.7702594779912572,4
Paramount,0.7921094306283303,4
Pasadena,0.49832658121331136,2
Pico Rivera,0.782491585104217,4
Playa Vista,0.2551647535666601,1
Pomona,0.7601191930032175,4
Porter Ranch,0.3425041399142046,2
Rancho Palos Verdes,0.29408265186285104,1
Rancho Park,0.3141977045366685,1
Redondo Beach,0.3004799242763145,1
Reseda,0.6277216966841576,3
Rosemead,0.48803054074972063,2
Rosewood,0,0
Rowland Heights,0.42614878765496367,2
San Dimas,0.46338403580103554,2
San Fernando,0.6015717662516008,3
San Gabriel,0.44460962206561366,2
San Marino,0.2370098162835563,1
San Pedro,0.6448216680391399,3
Santa Catalina Island,0,0
Santa Clarita,0.4812809808247526,2
Santa Fe Springs,0.698854497819065,4
Santa Monica,0.2534019510602012,1
Shadow Hills,0.4834950454945176,2
Sherman Oaks,0.3096312273002492,1
Sierra Madre,0.27748681169811573,1
Signal Hill,0.6269513066025354,3
South Gate,0.8014156043182925,4
South Los Angeles,0,0
South Park,0.7297496548261788,4
South Pasadena,0.25718295040062894,1
Stevenson Ranch,0.32966504160471904,2
Studio City,0.3099055739837871,1
Sun Valley,0.7420668394066948,4
Sun Village,0,0
Sylmar,0.7534775711656488,4
Tarzana,0.4928440124149519,2
Temple City,0.4276734043760458,2
Toluca Lake,0.3100189212583416,1
Toluca Terrace,0.4603234561946049,2
Torrance,0.3258389030268821,1
Tujunga,0.5786393573726344,3
University Park,0.81439830508433,4
Valencia,0,0
Valley Glen,0.6231201021032191,3
Valley Village,0.5186149622165841,3
Van Nuys,0.7229719751167425,4
Venice,0.272794740490454,1
Vernon,0.6512232237265516,3
Walnut,0.31460578656338756,1
Watts,0.8341133041159521,4
West Adams,0.7077909710463456,4
West Hills,0.3943889297162022,2
West Hollywood,0.3558671260628528,2
Westchester,0.2517953592567481,1
Westlake,0.7420175556472226,4
Westlake Village,0.2939586275583335,1
Westwood,0.21033487448972302,1
Whittier,0.6573224856659485,3
Willowbrook,0.5218155446155497,3
Wilmington,0.7935994751785045,4
Wilshire Center,0.5074546920102798,2
Winnetka,0.6222248503523844,3
Woodland Hills,0.3237751653326571,1
